Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
MNQ,Slow,2018-07-16 15:35:00,2018-07-17 15:35:00,9593.75,9691.75,1.0,196.0,3844.0,0.026133333333333335,0.5125333333333333,-0.0026,24.0,LE.Slow.C,LX1.Slow.C,Long,63.0,-224.0,0.9024
MNQ,Slow,2018-07-20 15:35:00,2018-07-23 15:35:00,9629.75,9695.75,1.0,132.0,3976.0,0.0176,0.5301333333333333,0.0,72.0,LE.Slow.C,LX1.Slow.C,Long,97.0,-145.5,0.9443
MNQ,Slow,2018-08-13 15:35:00,2018-08-14 15:35:00,9687.5,9727.75,1.0,80.5,4056.5,0.010733333333333333,0.5408666666666667,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,41.5,-94.5,0.8970999999999999
MNQ,Slow,2018-08-21 15:20:00,2018-08-22 15:30:00,9666.0,9702.5,1.0,73.0,4129.5,0.009733333333333333,0.5506,0.0,24.166666666666668,LE.Slow.C,LX1.Slow.C,Long,88.5,-97.0,0.8706
MNQ,Slow,2018-08-23 15:30:00,2018-08-24 15:35:00,9694.0,9765.75,1.0,143.5,4273.0,0.019133333333333332,0.5697333333333333,0.0,24.083333333333332,LE.Slow.C,LX1.Slow.C,Long,3.0,-150.5,0.9544
MNQ,Slow,2018-09-07 15:20:00,2018-09-11 15:35:00,9709.5,9782.5,1.0,146.0,4419.0,0.019466666666666667,0.5892,0.0,96.25,LE.Slow.C,LX1.Slow.C,Long,70.5,-170.0,0.9002
MNQ,Slow,2018-09-17 15:35:00,2018-09-20 15:35:00,9706.75,9851.25,1.0,289.0,4708.0,0.038533333333333336,0.6277333333333334,0.0,72.0,LE.Slow.C,LX1.Slow.C,Long,85.5,-297.0,0.9791
MNQ,Slow,2018-10-02 15:20:00,2018-10-03 15:35:00,9895.0,9906.0,1.0,22.0,4730.0,0.0029333333333333334,0.6306666666666667,0.0,24.25,LE.Slow.C,LX1.Slow.C,Long,23.5,-101.0,0.3655
MNQ,Slow,2018-10-19 15:35:00,2018-10-23 15:35:00,9349.0,9382.25,1.0,66.5,4796.5,0.008866666666666667,0.6395333333333333,0.0,96.0,LE.Slow.C,LX.V140.Slow.C,Long,326.5,-206.5,0.7373000000000001
MNQ,Slow,2018-11-13 15:35:00,2018-11-15 15:35:00,9091.5,9137.25,1.0,91.5,4888.0,0.0122,0.6517333333333334,0.0,48.0,LE.Slow.C,LX1.Slow.C,Long,275.0,-159.5,0.8434999999999999
MNQ,Slow,2018-11-21 15:35:00,2018-11-26 15:35:00,8819.5,8904.75,1.0,170.5,5058.5,0.022733333333333335,0.6744666666666667,0.0,120.0,LE.Slow.C,LX1.Slow.C,Long,165.5,-237.5,0.8337
MNQ,Slow,2018-12-12 15:30:00,2018-12-13 15:35:00,9008.25,8992.5,1.0,-31.5,5027.0,-0.0042,0.6702666666666667,-0.0042,24.083333333333332,LE.Slow.C,LX1.Slow.C,Long,84.5,-146.5,0.22940000000000002
MNQ,Slow,2018-12-14 15:35:00,2018-12-20 15:30:00,8836.5,8539.5,1.0,-594.0,4433.0,-0.0792,0.5910666666666666,-0.0834,143.91666666666666,LE.Slow.C,LX.V140.Slow.C,Long,879.5,-72.5,0.2999
MNQ,Slow,2019-01-16 15:35:00,2019-01-17 15:35:00,8885.0,8935.0,1.0,100.0,4533.0,0.013333333333333334,0.6044,-0.07006666666666667,24.0,LE.Slow.C,LX1.Slow.C,Long,112.0,-183.5,0.7173999999999999
MNQ,Slow,2019-01-24 15:35:00,2019-01-25 15:35:00,8893.25,9007.25,1.0,228.0,4761.0,0.0304,0.6348,-0.03966666666666667,24.0,LE.Slow.C,LX1.Slow.C,Long,7.0,-268.0,0.8545
MNQ,Slow,2019-02-13 15:35:00,2019-02-14 15:35:00,9233.25,9246.75,1.0,27.0,4788.0,0.0036,0.6384,-0.036066666666666664,24.0,LE.Slow.C,LX1.Slow.C,Long,89.0,-82.0,0.6784
MNQ,Slow,2019-03-06 15:35:00,2019-03-11 15:35:00,9326.5,9381.5,1.0,110.0,4898.0,0.014666666666666666,0.6530666666666667,-0.0214,120.0,LE.Slow.C,LX1.Slow.C,Long,343.0,-120.0,0.9784
MNQ,Slow,2019-04-29 15:35:00,2019-05-03 15:35:00,10003.0,10054.25,1.0,102.5,5000.5,0.013666666666666667,0.6667333333333333,-0.007733333333333333,96.0,LE.Slow.C,LX1.Slow.C,Long,263.0,-107.0,0.9878
MNQ,Slow,2019-05-20 15:35:00,2019-06-03 15:30:00,9583.75,9185.5,1.0,-796.5,4204.0,-0.1062,0.5605333333333333,-0.11393333333333333,335.9166666666667,LE.Slow.C,LX.V140.Slow.C,Long,908.0,-181.5,0.1023
MNQ,Slow,2019-06-11 15:35:00,2019-06-12 15:35:00,9709.0,9664.25,1.0,-89.5,4114.5,-0.011933333333333334,0.5486,-0.12586666666666665,24.0,LE.Slow.C,LX1.Slow.C,Long,117.5,-22.5,0.2
MNQ,Slow,2019-06-25 15:35:00,2019-06-27 15:35:00,9791.5,9853.5,1.0,124.0,4238.5,0.016533333333333334,0.5651333333333334,-0.10933333333333334,48.0,LE.Slow.C,LX1.Slow.C,Long,24.5,-181.5,0.7209
MNQ,Slow,2019-07-17 15:35:00,2019-07-22 15:30:00,10049.75,10089.75,1.0,80.0,4318.5,0.010666666666666666,0.5758,-0.09866666666666667,119.91666666666667,LE.Slow.C,LX1.Slow.C,Long,143.0,-188.0,0.6737000000000001
MNQ,Slow,2019-08-02 15:35:00,2019-08-08 15:35:00,9864.75,9897.75,1.0,66.0,4384.5,0.0088,0.5846,-0.08986666666666666,144.0,LE.Slow.C,LX1.Slow.C,Long,953.0,-73.0,0.9932
MNQ,Slow,2019-08-12 15:35:00,2019-08-13 15:35:00,9727.75,9910.75,1.0,366.0,4750.5,0.0488,0.6334,-0.04106666666666667,24.0,LE.Slow.C,LX1.Slow.C,Long,101.5,-449.5,0.8484999999999999
MNQ,Slow,2019-08-15 15:35:00,2019-08-16 15:35:00,9653.75,9770.0,1.0,232.5,4983.0,0.031,0.6644,-0.010066666666666666,24.0,LE.Slow.C,LX1.Slow.C,Long,0.0,-283.5,0.8201
MNQ,Slow,2019-08-20 15:35:00,2019-08-21 15:35:00,9834.25,9914.75,1.0,161.0,5144.0,0.021466666666666665,0.6858666666666666,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,39.0,-189.5,0.8753
MNQ,Slow,2019-09-03 15:35:00,2019-09-04 15:35:00,9779.75,9885.5,1.0,211.5,5355.5,0.0282,0.7140666666666666,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,16.5,-226.5,0.9383
MNQ,Slow,2019-09-20 15:35:00,2019-09-30 15:35:00,9973.0,9928.5,1.0,-89.0,5266.5,-0.011866666666666666,0.7022,-0.011866666666666666,240.0,LE.Slow.C,LX1.Slow.C,Long,380.0,-147.0,0.5522
MNQ,Slow,2019-10-01 15:35:00,2019-10-03 15:35:00,9838.25,9798.0,1.0,-80.5,5186.0,-0.010733333333333333,0.6914666666666667,-0.0226,48.0,LE.Slow.C,LX1.Slow.C,Long,442.5,-69.0,0.7077
MNQ,Slow,2019-10-08 15:35:00,2019-10-09 15:35:00,9764.75,9843.0,1.0,156.5,5342.5,0.020866666666666665,0.7123333333333334,-0.0017333333333333333,24.0,LE.Slow.C,LX1.Slow.C,Long,35.0,-218.5,0.7554000000000001
MNQ,Slow,2019-10-22 15:35:00,2019-10-24 15:35:00,10000.75,10068.25,1.0,135.0,5477.5,0.018,0.7303333333333333,0.0,48.0,LE.Slow.C,LX1.Slow.C,Long,96.0,-253.0,0.6618999999999999
MNQ,Slow,2019-10-29 15:20:00,2019-10-30 15:35:00,10197.25,10255.25,1.0,116.0,5593.5,0.015466666666666667,0.7458,0.0,24.25,LE.Slow.C,LX1.Slow.C,Long,68.5,-119.5,0.9814
MNQ,Slow,2019-11-21 15:35:00,2019-11-25 15:35:00,10415.75,10517.75,1.0,204.0,5797.5,0.0272,0.773,0.0,96.0,LE.Slow.C,LX1.Slow.C,Long,80.5,-208.0,0.9861
MNQ,Slow,2019-12-02 15:35:00,2019-12-06 15:20:00,10458.0,10542.25,1.0,168.5,5966.0,0.022466666666666666,0.7954666666666667,0.0,95.75,LE.Slow.C,LX1.Slow.C,Long,294.5,-187.0,0.9616
MNQ,Slow,2019-12-09 15:35:00,2019-12-10 15:35:00,10497.25,10505.25,1.0,16.0,5982.0,0.0021333333333333334,0.7976,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,116.0,-86.5,0.6518999999999999
MNQ,Slow,2020-01-22 15:35:00,2020-01-23 15:20:00,11315.75,11366.75,1.0,102.0,6084.0,0.0136,0.8112,0.0,23.75,LE.Slow.C,LX1.Slow.C,Long,92.5,-110.0,0.9605
MNQ,Slow,2020-03-27 15:35:00,2020-03-30 15:35:00,9699.75,9981.5,1.0,563.5,6647.5,0.07513333333333333,0.8863333333333333,0.0,72.0,LE.Slow.C,LX1.Slow.C,Long,358.5,-628.5,0.9340999999999999
MNQ,Slow,2020-03-31 15:30:00,2020-04-06 15:35:00,9895.0,10164.25,1.0,538.5,7186.0,0.0718,0.9581333333333333,0.0,144.08333333333334,LE.Slow.C,LX1.Slow.C,Long,780.5,-666.5,0.9115000000000001
MNQ,Slow,2020-04-07 15:35:00,2020-04-08 15:35:00,10143.25,10320.0,1.0,353.5,7539.5,0.04713333333333333,1.0052666666666668,0.0,24.0,LE.Slow.C,LX1.Slow.C,Long,122.0,-456.0,0.8227
MNQ,Slow,2020-04-20 15:35:00,2020-04-24 15:30:00,10825.75,10896.25,1.0,141.0,7680.5,0.0188,1.0240666666666667,0.0,95.91666666666667,LE.Slow.C,LX1.Slow.C,Long,709.0,-215.0,0.9198999999999999
MNQ,Slow,2020-05-06 15:35:00,2020-05-07 15:20:00,11082.5,11239.75,1.0,314.5,7995.0,0.041933333333333336,1.066,0.0,23.75,LE.Slow.C,LX1.Slow.C,Long,46.5,-345.5,0.9209
