Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
ES,GAP,2015-06-11 08:29:00,2015-06-11 14:59:00,2488.5,2486.25,18.0,2025.0,10437.5,0.02025,0.104375,-0.1175,6.5,SE,SX.EOD,Short,4725.0,-3375.0,0.8332999999999999
ES,GAP,2015-06-12 08:29:00,2015-06-12 14:59:00,2479.0,2473.75,3.0,-787.5,9650.0,-0.007875,0.0965,-0.125375,6.5,LE,LX.EOD,Long,1500.0,-300.0,0.3958
ES,GAP,2015-06-16 08:29:00,2015-06-16 08:37:00,2461.25,2464.0,18.0,2475.0,12125.0,0.02475,0.12125,-0.100625,0.13333333333333333,LE,LX.Targ.Pcnt,Long,2025.0,-2475.0,1.0
ES,GAP,2015-06-24 08:29:00,2015-06-24 09:31:00,2499.75,2504.5,8.0,1900.0,14025.0,0.019,0.14025,-0.081625,1.0333333333333334,LE,LX.Targ.Pcnt,Long,800.0,-1900.0,1.0
ES,GAP,2015-06-25 08:29:00,2015-06-25 13:12:00,2493.0,2483.75,4.0,1850.0,15875.0,0.0185,0.15875,-0.063125,4.716666666666667,SE,SX.Targ.Pcnt,Short,350.0,-1850.0,1.0
ES,GAP,2015-06-26 08:29:00,2015-06-26 08:41:00,2484.25,2478.25,8.0,2400.0,18275.0,0.024,0.18275,-0.039125,0.2,SE,SX.Targ.Pcnt,Short,400.0,-2400.0,1.0
ES,GAP,2015-07-31 08:29:00,2015-07-31 13:22:00,2495.75,2484.75,4.0,2200.0,20475.0,0.022,0.20475,-0.017125,4.883333333333334,SE,SX.Targ.Pcnt,Short,100.0,-2200.0,1.0
ES,GAP,2015-08-11 08:29:00,2015-08-11 14:59:00,2470.0,2466.25,1.0,-187.5,20287.5,-0.001875,0.202875,-0.019,6.5,LE,LX.EOD,Long,612.5,-262.5,0.4857
ES,GAP,2015-08-12 08:29:00,2015-08-12 14:59:00,2450.5,2468.0,4.0,3500.0,23787.5,0.035,0.237875,0.0,6.5,LE,LX.EOD,Long,3400.0,-4250.0,0.902
ES,GAP,2015-08-20 08:29:00,2015-08-20 13:45:00,2446.5,2428.0,1.0,-925.0,22862.5,-0.00925,0.228625,-0.00925,5.266666666666667,LE,LX.Stop2.C,Long,1012.5,-275.0,0.068
