Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
MNQ,Slow,2021-05-03 15:35:00,2021-05-04 15:35:00,15743.0,15478.75,2.0,-1057.0,53226.0,-0.08456,2.12904,-0.04228,24.0,LE.Slow.C,LX.V140.Slow.C,1620.0,-27.0,0.3418
MNQ,Fast,2021-05-03 15:50:00,2021-05-04 15:50:00,15741.25,15477.0,2.0,-1057.0,52169.0,-0.08456,2.08676,-0.08456,24.0,LE2.Fast.C,LX2.V140.Fast.C,1613.0,-34.0,0.33759999999999996
MNQ,Slow,2021-05-05 15:35:00,2021-05-06 15:35:00,15450.75,15554.5,2.0,415.0,52584.0,0.0332,2.10336,-0.06796,24.0,LE.Slow.C,LX1.Slow.C,418.0,-473.0,0.9349
MNQ,Fast,2021-05-05 15:50:00,2021-05-06 15:50:00,15450.0,15552.5,2.0,410.0,52994.0,0.0328,2.11976,-0.05156,24.0,LE2.Fast.C,LX2.Fast.C,415.0,-476.0,0.9259000000000001
MNQ,Slow,2021-05-10 15:35:00,2021-05-14 15:35:00,15299.25,15351.5,2.0,209.0,53203.0,0.01672,2.12812,-0.0432,96.0,LE.Slow.C,LX1.Slow.C,1709.0,-336.0,0.9379000000000001
MNQ,Fast,2021-05-10 15:50:00,2021-05-14 15:00:00,15295.25,15377.0,2.0,327.0,53530.0,0.02616,2.1412,-0.03012,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,1693.0,-352.0,0.9878
MNQ,Slow,2021-05-28 15:20:00,2021-06-04 15:35:00,15649.5,15717.5,2.0,272.0,53802.0,0.02176,2.15208,-0.01924,168.25,LE.Slow.C,LX1.Slow.C,920.0,-367.0,0.9262
MNQ,Fast,2021-05-28 15:50:00,2021-06-04 15:50:00,15647.0,15718.5,2.0,286.0,54088.0,0.02288,2.16352,-0.0078,168.0,LE2.Fast.C,LX2.Fast.C,910.0,-377.0,0.9293
MNQ,Slow,2021-06-09 15:35:00,2021-06-10 15:35:00,15775.0,15920.25,2.0,581.0,54669.0,0.04648,2.18676,0.0,24.0,LE.Slow.C,LX1.Slow.C,361.0,-643.0,0.9381999999999999
MNQ,Fast,2021-06-09 15:50:00,2021-06-10 15:50:00,15772.0,15929.0,2.0,628.0,55297.0,0.05024,2.21188,0.0,24.0,LE2.Fast.C,LX2.Fast.C,349.0,-655.0,0.9731000000000001
MNQ,Slow,2021-06-25 15:35:00,2021-06-28 15:20:00,16292.25,16471.0,2.0,715.0,56012.0,0.0572,2.24048,0.0,71.75,LE.Slow.C,LX1.Slow.C,2.0,-780.0,0.9168999999999999
MNQ,Fast,2021-06-25 15:50:00,2021-06-28 15:00:00,16297.25,16484.75,2.0,750.0,56762.0,0.06,2.27048,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,5.0,-760.0,0.9869
MNQ,Slow,2021-07-14 15:20:00,2021-07-21 15:20:00,16869.75,16794.75,2.0,-300.0,56462.0,-0.024,2.25848,-0.012,168.0,LE.Slow.C,LX1.Slow.C,1831.0,-242.0,0.7384999999999999
MNQ,Fast,2021-07-14 15:50:00,2021-07-20 15:50:00,16871.0,16690.75,2.0,-721.0,55741.0,-0.05768,2.22964,-0.04084,144.0,LE2.Fast.C,LX2.Fast.C,1836.0,-237.0,0.5379
MNQ,Slow,2021-07-29 15:20:00,2021-08-02 15:20:00,16946.5,16932.75,2.0,-55.0,55686.0,-0.0044,2.22744,-0.04304,96.0,LE.Slow.C,LX1.Slow.C,669.0,-309.0,0.6278
MNQ,Fast,2021-07-29 15:50:00,2021-07-30 15:50:00,16885.5,16932.5,2.0,188.0,55874.0,0.01504,2.23496,-0.03552,24.0,LE2.Fast.C,LX2.Fast.C,425.0,-248.0,0.9107999999999999
MNQ,Fast,2021-08-02 15:50:00,2021-08-03 15:50:00,16925.25,17007.0,2.0,327.0,56201.0,0.02616,2.24804,-0.02244,24.0,LE2.Fast.C,LX2.Fast.C,435.0,-370.0,0.9466
MNQ,Slow,2021-08-11 15:20:00,2021-08-12 15:20:00,16977.75,17042.25,2.0,258.0,56459.0,0.02064,2.25836,-0.01212,24.0,LE.Slow.C,LX1.Slow.C,276.0,-322.0,0.893
MNQ,Fast,2021-08-11 15:50:00,2021-08-12 15:50:00,16979.0,17043.75,2.0,259.0,56718.0,0.02072,2.26872,-0.00176,24.0,LE2.Fast.C,LX2.Fast.C,281.0,-317.0,0.903
MNQ,Slow,2021-08-18 15:20:00,2021-08-20 15:20:00,16819.5,17059.75,2.0,961.0,57679.0,0.07688,2.30716,0.0,48.0,LE.Slow.C,LX1.Slow.C,563.0,-993.0,0.9793999999999999
MNQ,Fast,2021-08-18 15:50:00,2021-08-19 15:50:00,16794.75,16907.75,2.0,452.0,58131.0,0.03616,2.32524,0.0,24.0,LE2.Fast.C,LX2.Fast.C,464.0,-688.0,0.7951
MNQ,Slow,2021-08-26 15:20:00,2021-08-27 15:20:00,17239.75,17390.25,2.0,602.0,58733.0,0.04816,2.34932,0.0,24.0,LE.Slow.C,LX1.Slow.C,26.0,-687.0,0.8808
MNQ,Slow,2021-09-02 15:20:00,2021-09-03 15:20:00,17561.25,17620.75,2.0,238.0,58971.0,0.01904,2.35884,0.0,24.0,LE.Slow.C,LX1.Slow.C,166.0,-336.0,0.8048000000000001
MNQ,Fast,2021-09-02 15:50:00,2021-09-03 15:50:00,17566.25,17620.0,2.0,215.0,59186.0,0.0172,2.36744,0.0,24.0,LE2.Fast.C,LX2.Fast.C,186.0,-316.0,0.7988
MNQ,Slow,2021-09-10 15:20:00,2021-09-15 15:20:00,17423.5,17476.25,2.0,211.0,59397.0,0.01688,2.37588,0.0,120.0,LE.Slow.C,LX1.Slow.C,555.0,-443.0,0.7675
MNQ,Fast,2021-09-10 15:50:00,2021-09-15 15:50:00,17422.5,17486.0,2.0,254.0,59651.0,0.02032,2.38604,0.0,120.0,LE2.Fast.C,LX2.Fast.C,551.0,-447.0,0.8066
MNQ,Slow,2021-09-21 15:20:00,2021-09-23 15:20:00,16959.25,17285.5,2.0,1305.0,60956.0,0.1044,2.43824,0.0,48.0,LE.Slow.C,LX1.Slow.C,213.0,-1457.0,0.909
MNQ,Fast,2021-09-21 15:50:00,2021-09-22 15:50:00,16962.25,17150.75,2.0,754.0,61710.0,0.06032,2.4684,0.0,24.0,LE2.Fast.C,LX2.Fast.C,225.0,-966.0,0.8220000000000001
MNQ,Slow,2021-09-29 15:20:00,2021-10-06 15:20:00,16749.25,16736.25,2.0,-52.0,61658.0,-0.00416,2.46632,-0.00208,168.0,LE.Slow.C,LX1.Slow.C,1619.0,-446.0,0.7587999999999999
MNQ,Fast,2021-09-29 15:50:00,2021-10-01 15:00:00,16740.5,16780.5,2.0,160.0,61818.0,0.0128,2.47272,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,907.0,-481.0,0.7687
MNQ,Fast,2021-10-01 15:50:00,2021-10-05 15:50:00,16744.75,16626.5,2.0,-473.0,61345.0,-0.03784,2.4538,-0.01892,96.0,LE2.Fast.C,LX2.Fast.C,1601.0,-271.0,0.6026
MNQ,Slow,2021-10-08 15:20:00,2021-10-13 15:20:00,16779.0,16736.75,2.0,-169.0,61176.0,-0.01352,2.44704,-0.02568,120.0,LE.Slow.C,LX1.Slow.C,867.0,-378.0,0.5606
MNQ,Fast,2021-10-08 15:50:00,2021-10-12 15:00:00,16780.5,16611.25,2.0,-677.0,60499.0,-0.05416,2.41996,-0.05276,95.16666666666667,LE1.Fast.C,LX.Gap.Fast.C,867.0,-372.0,0.1533
MNQ,Fast,2021-10-12 15:50:00,2021-10-13 15:00:00,16575.5,16736.0,2.0,642.0,61141.0,0.05136,2.44564,-0.02708,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,34.0,-789.0,0.8214
MNQ,Fast,2021-10-21 15:50:00,2021-10-25 15:00:00,17351.0,17473.0,2.0,488.0,61629.0,0.03904,2.46516,-0.00756,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,402.0,-674.0,0.8271
MNQ,Slow,2021-10-27 15:20:00,2021-10-28 15:20:00,17575.5,17695.75,2.0,481.0,62110.0,0.03848,2.4844,0.0,24.0,LE.Slow.C,LX1.Slow.C,72.0,-716.0,0.7018000000000001
MNQ,Fast,2021-10-27 15:50:00,2021-10-28 15:50:00,17560.25,17643.0,2.0,331.0,62441.0,0.02648,2.49764,0.0,24.0,LE2.Fast.C,LX2.Fast.C,0.0,-777.0,0.426
MNQ,Slow,2021-11-08 15:20:00,2021-11-10 15:20:00,18303.75,17956.5,2.0,-1389.0,61052.0,-0.11112,2.44208,-0.05556,48.0,LE.Slow.C,LX.V140.Slow.C,1717.0,-259.0,0.166
MNQ,Fast,2021-11-08 15:50:00,2021-11-10 15:50:00,18302.5,17959.5,2.0,-1372.0,59680.0,-0.10976,2.3872,-0.11044,48.0,LE2.Fast.C,LX2.V140.Fast.C,1712.0,-264.0,0.1721
MNQ,Slow,2021-11-11 15:20:00,2021-11-12 15:20:00,18011.5,18172.5,2.0,644.0,60324.0,0.05152,2.41296,-0.08468,24.0,LE.Slow.C,LX1.Slow.C,132.0,-715.0,0.9162
MNQ,Fast,2021-11-11 15:50:00,2021-11-12 15:50:00,18011.5,18179.5,2.0,672.0,60996.0,0.05376,2.43984,-0.0578,24.0,LE2.Fast.C,LX2.Fast.C,132.0,-715.0,0.9492
MNQ,Slow,2021-12-06 15:20:00,2021-12-07 15:20:00,17809.5,18309.75,2.0,2001.0,62997.0,0.16008,2.51988,0.0,24.0,LE.Slow.C,LX1.Slow.C,31.0,-2056.0,0.9736
MNQ,Fast,2021-12-06 15:50:00,2021-12-07 15:50:00,17817.75,18350.5,2.0,2131.0,65128.0,0.17048,2.60512,0.0,24.0,LE2.Fast.C,LX2.Fast.C,64.0,-2136.0,0.9976999999999999
MNQ,Slow,2021-12-13 15:20:00,2021-12-15 15:20:00,18063.5,18265.25,2.0,807.0,65935.0,0.06456,2.6374,0.0,48.0,LE.Slow.C,LX1.Slow.C,1399.0,-863.0,0.9752
MNQ,Fast,2021-12-13 15:50:00,2021-12-15 15:00:00,18065.75,18242.25,2.0,706.0,66641.0,0.05648,2.66564,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,1408.0,-732.0,0.9879000000000001
MNQ,Slow,2021-12-31 15:20:00,2022-01-03 15:20:00,18318.25,18473.5,2.0,621.0,67262.0,0.04968,2.69048,0.0,72.0,LE.Slow.C,LX1.Slow.C,190.0,-651.0,0.9643
MNQ,Fast,2021-12-31 15:50:00,2022-01-03 15:00:00,18310.5,18462.75,2.0,609.0,67871.0,0.04872,2.71484,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,159.0,-667.0,0.9298000000000001
MNQ,Slow,2022-01-05 15:20:00,2022-01-10 15:20:00,17769.25,17579.5,2.0,-759.0,67112.0,-0.06072,2.68448,-0.03036,120.0,LE.Slow.C,LX.V140.Slow.C,2550.0,-423.0,0.6024
MNQ,Fast,2022-01-05 15:50:00,2022-01-06 15:50:00,17744.25,17767.0,2.0,91.0,67203.0,0.00728,2.68812,-0.02672,24.0,LE2.Fast.C,LX2.Fast.C,666.0,-523.0,0.6367
MNQ,Fast,2022-01-07 15:50:00,2022-01-10 15:50:00,17555.25,17598.75,2.0,174.0,67377.0,0.01392,2.69508,-0.01976,72.0,LE2.Fast.C,LX2.Fast.C,1694.0,-371.0,0.9046
MNQ,Fast,2022-01-18 15:50:00,2022-01-21 15:50:00,17213.5,16406.5,2.0,-3228.0,64149.0,-0.25824,2.56596,-0.14888,72.0,LE2.Fast.C,LX2.V140.Fast.C,3304.0,-552.0,0.0197
MNQ,Slow,2022-02-14 15:20:00,2022-02-15 15:20:00,16239.5,16559.25,2.0,1279.0,65428.0,0.10232,2.61712,-0.09772,24.0,LE.Slow.C,LX1.Slow.C,148.0,-1419.0,0.9107
MNQ,Fast,2022-02-14 15:50:00,2022-02-15 15:00:00,16233.0,16573.25,2.0,1361.0,66789.0,0.10888,2.67156,-0.04328,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,122.0,-1442.0,0.9481999999999999
MNQ,Slow,2022-02-18 15:20:00,2022-02-24 15:20:00,15998.75,15883.0,2.0,-463.0,66326.0,-0.03704,2.65304,-0.0618,144.0,LE.Slow.C,LX.V140.Slow.C,3975.0,-550.0,0.7761
MNQ,Fast,2022-02-18 15:50:00,2022-02-24 15:50:00,15993.5,15877.25,2.0,-465.0,65861.0,-0.0372,2.63444,-0.0804,144.0,LE2.Fast.C,LX2.Fast.C,3954.0,-571.0,0.7709999999999999
MNQ,Slow,2022-03-04 15:20:00,2022-03-09 15:20:00,15784.75,15706.25,2.0,-314.0,65547.0,-0.02512,2.62188,-0.09296,120.0,LE.Slow.C,LX1.Slow.C,2801.0,-297.0,0.8028
MNQ,Fast,2022-03-04 15:50:00,2022-03-09 15:00:00,15787.0,15707.25,2.0,-319.0,65228.0,-0.02552,2.60912,-0.10572,119.16666666666667,LE1.Fast.C,LX.Gap.Fast.C,2810.0,-288.0,0.8040999999999999
MNQ,Slow,2022-03-14 15:20:00,2022-03-15 15:20:00,15062.5,15415.75,2.0,1413.0,66641.0,0.11304,2.66564,-0.0492,24.0,LE.Slow.C,LX1.Slow.C,558.0,-1622.0,0.9041
MNQ,Fast,2022-03-14 15:50:00,2022-03-15 15:00:00,15053.75,15446.5,2.0,1571.0,68212.0,0.12568,2.72848,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,523.0,-1657.0,0.9606
MNQ,Slow,2022-04-06 15:20:00,2022-04-13 15:20:00,16485.5,16197.5,2.0,-1152.0,67060.0,-0.09216,2.6824,-0.04608,168.0,LE.Slow.C,LX1.Slow.C,2497.0,-553.0,0.441
MNQ,Fast,2022-04-06 15:50:00,2022-04-07 15:50:00,16480.0,16510.0,2.0,120.0,67180.0,0.0096,2.6872,-0.04128,24.0,LE2.Fast.C,LX2.Fast.C,722.0,-541.0,0.6667000000000001
MNQ,Fast,2022-04-08 15:50:00,2022-04-13 15:50:00,16314.75,16201.0,2.0,-455.0,66725.0,-0.0364,2.669,-0.05948,120.0,LE2.Fast.C,LX2.Fast.C,1814.0,-185.0,0.6798000000000001
MNQ,Slow,2022-04-14 15:20:00,2022-04-19 15:20:00,15868.25,16047.75,2.0,718.0,67443.0,0.05744,2.69772,-0.03076,120.0,LE.Slow.C,LX1.Slow.C,631.0,-1415.0,0.6593000000000001
MNQ,Fast,2022-04-14 15:50:00,2022-04-18 15:50:00,15869.5,15954.25,2.0,339.0,67782.0,0.02712,2.71128,-0.0172,96.0,LE2.Fast.C,LX2.Fast.C,636.0,-456.0,0.8929
MNQ,Slow,2022-04-21 15:20:00,2022-04-28 15:20:00,15696.5,15274.5,2.0,-1688.0,66094.0,-0.13504,2.64376,-0.08472,168.0,LE.Slow.C,LX1.Slow.C,3649.0,-255.0,0.5023
MNQ,Fast,2022-04-21 15:50:00,2022-04-25 15:50:00,15704.5,15510.0,2.0,-778.0,65316.0,-0.06224,2.61264,-0.11584,96.0,LE2.Fast.C,LX2.Fast.C,2158.0,-223.0,0.5796
MNQ,Slow,2022-05-12 15:20:00,2022-05-13 15:20:00,13902.0,14341.25,2.0,1757.0,67073.0,0.14056,2.68292,-0.04556,24.0,LE.Slow.C,LX1.Slow.C,251.0,-2045.0,0.8745999999999999
MNQ,Fast,2022-05-12 15:50:00,2022-05-13 15:00:00,13893.5,14341.5,2.0,1792.0,68865.0,0.14336,2.7546,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,217.0,-2079.0,0.875
MNQ,Slow,2022-05-18 15:20:00,2022-05-23 15:20:00,13870.25,14034.25,2.0,656.0,69521.0,0.05248,2.78084,0.0,120.0,LE.Slow.C,LX1.Slow.C,1591.0,-830.0,0.9281
MNQ,Fast,2022-05-18 15:50:00,2022-05-20 15:50:00,13863.0,13815.25,2.0,-191.0,69330.0,-0.01528,2.7732,-0.00764,48.0,LE2.Fast.C,LX2.Fast.C,1562.0,-859.0,0.5663
MNQ,Slow,2022-06-06 15:20:00,2022-06-07 15:20:00,14565.5,14676.0,2.0,442.0,69772.0,0.03536,2.79088,0.0,24.0,LE.Slow.C,LX1.Slow.C,689.0,-625.0,0.8606999999999999
MNQ,Fast,2022-06-06 15:50:00,2022-06-07 15:50:00,14580.75,14664.5,2.0,335.0,70107.0,0.0268,2.80428,0.0,24.0,LE1.Fast.C,LX1.Fast.C,750.0,-564.0,0.8256999999999999
MNQ,Slow,2022-06-13 15:20:00,2022-06-21 15:20:00,13306.5,13528.75,2.0,889.0,70996.0,0.07112,2.83984,0.0,192.0,LE.Slow.C,LX1.Slow.C,1161.0,-1741.0,0.7064
MNQ,Fast,2022-06-13 15:50:00,2022-06-15 15:00:00,13316.0,13568.75,2.0,1011.0,72007.0,0.08088,2.88028,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,530.0,-1703.0,0.6901
MNQ,Fast,2022-06-15 15:50:00,2022-06-17 15:50:00,13580.25,13257.75,2.0,-1290.0,70717.0,-0.1032,2.82868,-0.0516,48.0,LE2.Fast.C,LX2.Fast.C,2256.0,-565.0,0.34240000000000004
MNQ,Slow,2022-06-28 15:20:00,2022-07-05 15:20:00,13623.5,13745.5,2.0,488.0,71205.0,0.03904,2.8482,-0.03208,168.0,LE.Slow.C,LX1.Slow.C,1301.0,-554.0,0.9643999999999999
MNQ,Fast,2022-06-28 15:50:00,2022-07-01 15:50:00,13628.0,13558.5,2.0,-278.0,70927.0,-0.02224,2.83708,-0.0432,72.0,LE2.Fast.C,LX2.Fast.C,1319.0,-274.0,0.6535
MNQ,Slow,2022-07-12 15:20:00,2022-07-15 15:20:00,13722.75,13962.25,2.0,958.0,71885.0,0.07664,2.8754,-0.00488,72.0,LE.Slow.C,LX1.Slow.C,1189.0,-986.0,0.9871
MNQ,Fast,2022-07-12 15:50:00,2022-07-14 15:00:00,13727.25,13744.5,2.0,69.0,71954.0,0.00552,2.87816,-0.00212,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,1207.0,-873.0,0.6135
MNQ,Fast,2022-07-25 15:50:00,2022-07-27 15:00:00,14278.25,14588.75,2.0,1242.0,73196.0,0.09936,2.92784,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,1043.0,-1437.0,0.9214
MNQ,Slow,2022-07-26 15:20:00,2022-07-27 15:20:00,14103.0,14514.25,2.0,1645.0,74841.0,0.1316,2.99364,0.0,24.0,LE.Slow.C,LX1.Slow.C,49.0,-2138.0,0.7746
MNQ,Slow,2022-08-19 15:20:00,2022-08-25 15:20:00,15206.5,15086.5,2.0,-480.0,74361.0,-0.0384,2.97444,-0.0192,144.0,LE.Slow.C,LX1.Slow.C,1742.0,-3.0,0.7232
MNQ,Fast,2022-08-22 15:50:00,2022-08-24 15:00:00,14881.0,14895.25,2.0,57.0,74418.0,0.00456,2.97672,-0.01692,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,440.0,-342.0,0.6355
MNQ,Fast,2022-08-24 15:50:00,2022-08-25 15:50:00,14899.25,15091.5,2.0,769.0,75187.0,0.06152,3.00748,0.0,24.0,LE2.Fast.C,LX2.Fast.C,107.0,-839.0,0.9259999999999999
MNQ,Slow,2022-08-29 15:20:00,2022-09-07 15:20:00,14436.25,14201.0,2.0,-941.0,74246.0,-0.07528,2.96984,-0.03764,216.0,LE.Slow.C,LX1.Slow.C,2266.0,-681.0,0.4496
MNQ,Fast,2022-08-29 15:50:00,2022-09-01 15:50:00,14445.5,14234.75,2.0,-843.0,73403.0,-0.06744,2.93612,-0.07136,72.0,LE2.Fast.C,LX2.Fast.C,1919.0,-644.0,0.41979999999999995
MNQ,Fast,2022-09-02 15:50:00,2022-09-07 15:50:00,14080.25,14212.25,2.0,528.0,73931.0,0.04224,2.95724,-0.05024,120.0,LE2.Fast.C,LX2.Fast.C,842.0,-694.0,0.8919
MNQ,Fast,2022-09-15 15:50:00,2022-09-19 15:00:00,13845.5,13892.75,2.0,189.0,74120.0,0.01512,2.9648,-0.04268,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,780.0,-233.0,0.9566
MNQ,Slow,2022-09-16 15:20:00,2022-09-19 15:20:00,13807.0,13910.25,2.0,413.0,74533.0,0.03304,2.98132,-0.02616,72.0,LE.Slow.C,LX1.Slow.C,569.0,-528.0,0.8952
MNQ,Slow,2022-09-21 15:20:00,2022-09-28 15:20:00,13569.5,13429.0,2.0,-562.0,73971.0,-0.04496,2.95884,-0.04864,168.0,LE.Slow.C,LX1.Slow.C,2221.0,-395.0,0.6342
MNQ,Fast,2022-09-21 15:50:00,2022-09-28 15:50:00,13529.5,13418.0,2.0,-446.0,73525.0,-0.03568,2.941,-0.06648,168.0,LE2.Fast.C,LX2.Fast.C,2061.0,-555.0,0.6174000000000001
MNQ,Slow,2022-09-30 15:20:00,2022-10-03 15:20:00,12953.0,13184.0,2.0,924.0,74449.0,0.07392,2.97796,-0.02952,72.0,LE.Slow.C,LX1.Slow.C,760.0,-1109.0,0.9009999999999999
MNQ,Fast,2022-09-30 15:50:00,2022-10-03 15:00:00,12922.0,13176.0,2.0,1016.0,75465.0,0.08128,3.0186,0.0,71.16666666666667,LE2.Fast.C,LX.Gap.Fast.C,636.0,-1233.0,0.8839
MNQ,Slow,2022-10-07 15:20:00,2022-10-13 15:20:00,12968.25,12934.5,2.0,-135.0,75330.0,-0.0108,3.0132,-0.0054,144.0,LE.Slow.C,LX1.Slow.C,2445.0,-186.0,0.878
MNQ,Fast,2022-10-07 15:50:00,2022-10-13 15:50:00,12968.25,12942.5,2.0,-103.0,75227.0,-0.00824,3.00908,-0.00952,144.0,LE2.Fast.C,LX2.Fast.C,2445.0,-186.0,0.8902
MNQ,Fast,2022-10-14 15:50:00,2022-10-17 15:00:00,12622.25,12996.25,2.0,1496.0,76723.0,0.11968,3.06892,0.0,71.16666666666667,LE1.Fast.C,LX.Gap.Fast.C,179.0,-1583.0,0.9506
MNQ,Slow,2022-10-20 15:20:00,2022-10-21 15:20:00,12964.5,13229.75,2.0,1061.0,77784.0,0.08488,3.11136,0.0,24.0,LE.Slow.C,LX1.Slow.C,620.0,-1144.0,0.9529000000000001
MNQ,Fast,2022-10-20 15:50:00,2022-10-21 15:50:00,12943.75,13249.25,2.0,1222.0,79006.0,0.09776,3.16024,0.0,24.0,LE2.Fast.C,LX2.Fast.C,537.0,-1260.0,0.9789
MNQ,Slow,2022-10-26 15:20:00,2022-10-28 15:20:00,13328.0,13472.5,2.0,578.0,79584.0,0.04624,3.18336,0.0,48.0,LE.Slow.C,LX1.Slow.C,2124.0,-599.0,0.9923000000000001
MNQ,Fast,2022-10-26 15:50:00,2022-10-28 15:00:00,13334.5,13468.0,2.0,534.0,80118.0,0.04272,3.20472,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,2150.0,-573.0,0.9856999999999999
MNQ,Slow,2022-11-01 15:20:00,2022-11-07 15:20:00,13173.0,12894.5,2.0,-1114.0,79004.0,-0.08912,3.16016,-0.04456,144.0,LE.Slow.C,LX1.Slow.C,2658.0,-637.0,0.4686
MNQ,Fast,2022-11-03 15:50:00,2022-11-04 15:50:00,12605.75,12752.25,2.0,586.0,79590.0,0.04688,3.1836,-0.02112,24.0,LE2.Fast.C,LX2.Fast.C,389.0,-964.0,0.7206
MNQ,Slow,2022-11-09 15:20:00,2022-11-10 15:20:00,12717.75,13500.5,2.0,3131.0,82721.0,0.25048,3.30884,0.0,24.0,LE.Slow.C,LX1.Slow.C,145.0,-3221.0,0.9732999999999999
MNQ,Fast,2022-11-09 15:50:00,2022-11-10 15:50:00,12713.25,13538.25,2.0,3300.0,86021.0,0.264,3.44084,0.0,24.0,LE2.Fast.C,LX2.Fast.C,127.0,-3305.0,0.9984999999999999
MNQ,Slow,2022-11-21 15:20:00,2022-11-22 15:20:00,13465.5,13617.0,2.0,606.0,86627.0,0.04848,3.46508,0.0,24.0,LE.Slow.C,LX1.Slow.C,270.0,-665.0,0.9369
MNQ,Slow,2022-11-28 15:20:00,2022-11-30 15:20:00,13493.25,13925.75,2.0,1730.0,88357.0,0.1384,3.53428,0.0,48.0,LE.Slow.C,LX1.Slow.C,623.0,-1769.0,0.9837
MNQ,Fast,2022-11-28 15:50:00,2022-11-30 15:00:00,13497.25,13884.5,2.0,1549.0,89906.0,0.12392,3.59624,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,639.0,-1588.0,0.9825
MNQ,Slow,2022-12-06 15:20:00,2022-12-12 15:20:00,13433.0,13560.25,2.0,509.0,90415.0,0.04072,3.6166,0.0,144.0,LE.Slow.C,LX1.Slow.C,549.0,-761.0,0.8076000000000001
MNQ,Fast,2022-12-06 15:50:00,2022-12-08 15:00:00,13435.75,13499.25,2.0,254.0,90669.0,0.02032,3.62676,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,560.0,-448.0,0.8075
MNQ,Slow,2022-12-15 15:20:00,2022-12-21 15:20:00,13198.5,13103.25,2.0,-381.0,90288.0,-0.03048,3.61152,-0.01524,144.0,LE.Slow.C,LX1.Slow.C,1629.0,-166.0,0.6953
MNQ,Fast,2022-12-15 15:50:00,2022-12-21 15:50:00,13197.5,13104.0,2.0,-374.0,89914.0,-0.02992,3.59656,-0.0302,144.0,LE2.Fast.C,LX2.Fast.C,1625.0,-170.0,0.6969
MNQ,Slow,2022-12-28 15:20:00,2022-12-29 15:20:00,12532.0,12784.75,2.0,1011.0,90925.0,0.08088,3.637,0.0,24.0,LE.Slow.C,LX1.Slow.C,52.0,-1152.0,0.8829
MNQ,Fast,2022-12-28 15:50:00,2022-12-29 15:00:00,12531.0,12802.75,2.0,1087.0,92012.0,0.08696,3.68048,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,20.0,-1156.0,0.9412999999999999
MNQ,Slow,2023-01-05 15:20:00,2023-01-06 15:20:00,12571.75,12851.5,2.0,1119.0,93131.0,0.08952,3.72524,0.0,24.0,LE.Slow.C,LX1.Slow.C,289.0,-1371.0,0.8482
MNQ,Fast,2023-01-05 15:50:00,2023-01-06 15:50:00,12586.0,12858.0,2.0,1088.0,94219.0,0.08704,3.76876,0.0,24.0,LE2.Fast.C,LX2.Fast.C,346.0,-1314.0,0.8639
MNQ,Slow,2023-01-09 15:20:00,2023-01-10 15:20:00,12932.5,13030.25,2.0,391.0,94610.0,0.03128,3.7844,0.0,24.0,LE.Slow.C,LX1.Slow.C,359.0,-421.0,0.9615
MNQ,Fast,2023-01-09 15:50:00,2023-01-10 15:50:00,12928.5,13031.5,2.0,412.0,95022.0,0.03296,3.80088,0.0,24.0,LE2.Fast.C,LX2.Fast.C,343.0,-437.0,0.9679000000000001
MNQ,Slow,2023-01-18 15:20:00,2023-01-20 15:20:00,13218.25,13415.25,2.0,788.0,95810.0,0.06304,3.8324,0.0,48.0,LE.Slow.C,LX1.Slow.C,645.0,-865.0,0.9490000000000001
MNQ,Fast,2023-01-18 15:50:00,2023-01-20 15:00:00,13228.5,13420.75,2.0,769.0,96579.0,0.06152,3.86316,0.0,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,686.0,-817.0,0.9681000000000001
MNQ,Slow,2023-02-03 15:20:00,2023-02-06 15:20:00,14362.25,14257.25,2.0,-420.0,96159.0,-0.0336,3.84636,-0.0168,72.0,LE.Slow.C,LX1.Slow.C,629.0,-32.0,0.31620000000000004
